symbol,display_symbol,label,thai_name,asset_type,exchange,market,sector,industry,country,currency,aliases,index_memberships,yfinance_symbol,enabled,searchable,coverage_status,security_type,set_symbol,source
TPS.BK,TPS,THE PRACTICAL SOLUTION PUBLIC COMPANY LIMITED,บริษัท เดอะแพรคทิเคิลโซลูชั่น จำกัด (มหาชน),stock,mai,Thailand,Unclassified,Technology,Thailand,THB,TPS|THE PRACTICAL SOLUTION PUBLIC COMPANY LIMITED|PRACTICAL SOLUTION|บริษัท เดอะแพรคทิเคิลโซลูชั่น จำกัด (มหาชน)|เดอะแพรคทิเคิลโซลูชั่น|บริษัท|จำกัด|มหาชน,,TPS.BK,true,true,verified_set_public_listing_partial,S,TPS,set_public_stock_list_api
TQM-F.BK,TQM-F,TQM ALPHA PUBLIC COMPANY LIMITED,บริษัท ทีคิวเอ็ม อัลฟา จำกัด (มหาชน),foreign_stock,SET,Thailand,Insurance,Financials,Thailand,THB,TQM-F|TQM|TQM ALPHA PUBLIC COMPANY LIMITED|TQM ALPHA|บริษัท ทีคิวเอ็ม อัลฟา จำกัด (มหาชน)|ทีคิวเอ็มอัลฟา|บริษัท|ทีคิวเอ็ม|อัลฟา|จำกัด|มหาชน,,TQM-F.BK,true,true,verified_set_public_listing_partial,F,TQM-F,set_public_stock_list_api
TQM.BK,TQM,TQM ALPHA PUBLIC COMPANY LIMITED,บริษัท ทีคิวเอ็ม อัลฟา จำกัด (มหาชน),stock,SET,Thailand,Insurance,Financials,Thailand,THB,TQM|TQM ALPHA PUBLIC COMPANY LIMITED|TQM ALPHA|บริษัท ทีคิวเอ็ม อัลฟา จำกัด (มหาชน)|ทีคิวเอ็มอัลฟา|บริษัท|ทีคิวเอ็ม|อัลฟา|จำกัด|มหาชน,,TQM.BK,true,true,verified_set_public_listing_partial,S,TQM,set_public_stock_list_api
TQR-F.BK,TQR-F,TQR PUBLIC COMPANY LIMITED,บริษัท ที คิว อาร์ จำกัด (มหาชน),foreign_stock,mai,Thailand,Unclassified,Financials,Thailand,THB,TQR-F|TQR|TQR PUBLIC COMPANY LIMITED|บริษัท ที คิว อาร์ จำกัด (มหาชน)|ทีคิวอาร์|บริษัท|คิว|อาร์|จำกัด|มหาชน,,TQR-F.BK,true,true,verified_set_public_listing_partial,F,TQR-F,set_public_stock_list_api
TQR.BK,TQR,TQR PUBLIC COMPANY LIMITED,บริษัท ที คิว อาร์ จำกัด (มหาชน),stock,mai,Thailand,Unclassified,Financials,Thailand,THB,TQR|TQR PUBLIC COMPANY LIMITED|บริษัท ที คิว อาร์ จำกัด (มหาชน)|ทีคิวอาร์|บริษัท|คิว|อาร์|จำกัด|มหาชน,,TQR.BK,true,true,verified_set_public_listing_partial,S,TQR,set_public_stock_list_api
TR.BK,TR,THAI RAYON PUBLIC COMPANY LIMITED,บริษัท ไทยเรยอน จำกัด (มหาชน),stock,SET,Thailand,Fashion,Consumer Products,Thailand,THB,TR|THAI RAYON PUBLIC COMPANY LIMITED|THAI RAYON|บริษัท ไทยเรยอน จำกัด (มหาชน)|ไทยเรยอน|บริษัท|จำกัด|มหาชน,,TR.BK,true,true,verified_set_public_listing_partial,S,TR,set_public_stock_list_api
TRC-F.BK,TRC-F,TRC CONSTRUCTION PUBLIC COMPANY LIMITED,บริษัท ทีอาร์ซี คอนสตรัคชั่น จำกัด (มหาชน),foreign_stock,SET,Thailand,Construction Services,Property & Construction,Thailand,THB,TRC-F|TRC|TRC CONSTRUCTION PUBLIC COMPANY LIMITED|TRC CONSTRUCTION|บริษัท ทีอาร์ซี คอนสตรัคชั่น จำกัด (มหาชน)|ทีอาร์ซีคอนสตรัคชั่น|บริษัท|ทีอาร์ซี|คอนสตรัคชั่น|จำกัด|มหาชน,,TRC-F.BK,true,true,verified_set_public_listing_partial,F,TRC-F,set_public_stock_list_api
TRC.BK,TRC,TRC CONSTRUCTION PUBLIC COMPANY LIMITED,บริษัท ทีอาร์ซี คอนสตรัคชั่น จำกัด (มหาชน),stock,SET,Thailand,Construction Services,Property & Construction,Thailand,THB,TRC|TRC CONSTRUCTION PUBLIC COMPANY LIMITED|TRC CONSTRUCTION|บริษัท ทีอาร์ซี คอนสตรัคชั่น จำกัด (มหาชน)|ทีอาร์ซีคอนสตรัคชั่น|บริษัท|ทีอาร์ซี|คอนสตรัคชั่น|จำกัด|มหาชน,,TRC.BK,true,true,verified_set_public_listing_partial,S,TRC,set_public_stock_list_api
TRITN-F.BK,TRITN-F,TRITON HOLDING PUBLIC COMPANY LIMITED,บริษัท ไทรทัน โฮลดิ้ง จำกัด (มหาชน),foreign_stock,SET,Thailand,Construction Services,Property & Construction,Thailand,THB,TRITN-F|TRITN|TRITON HOLDING PUBLIC COMPANY LIMITED|TRITON HOLDING|บริษัท ไทรทัน โฮลดิ้ง จำกัด (มหาชน)|ไทรทันโฮลดิ้ง|บริษัท|ไทรทัน|โฮลดิ้ง|จำกัด|มหาชน|DOI-F|ONPA-F|BNT-F|LIVE-F|TT-F,,TRITN-F.BK,true,true,verified_set_public_listing_partial,F,TRITN-F,set_public_stock_list_api
TRITN.BK,TRITN,TRITON HOLDING PUBLIC COMPANY LIMITED,บริษัท ไทรทัน โฮลดิ้ง จำกัด (มหาชน),stock,SET,Thailand,Construction Services,Property & Construction,Thailand,THB,TRITN|TRITON HOLDING PUBLIC COMPANY LIMITED|TRITON HOLDING|บริษัท ไทรทัน โฮลดิ้ง จำกัด (มหาชน)|ไทรทันโฮลดิ้ง|บริษัท|ไทรทัน|โฮลดิ้ง|จำกัด|มหาชน|TT|ONPA|BNT|LIVE|DOI,,TRITN.BK,true,true,verified_set_public_listing_partial,S,TRITN,set_public_stock_list_api
TRP-F.BK,TRP-F,Aesthetic Connect Public Company Limited,บริษัท เอสเตติก คอนเนค จำกัด (มหาชน),foreign_stock,mai,Thailand,Unclassified,Services,Thailand,THB,TRP-F|TRP|Aesthetic Connect Public Company Limited|Aesthetic Connect|บริษัท เอสเตติก คอนเนค จำกัด (มหาชน)|เอสเตติกคอนเนค|บริษัท|เอสเตติก|คอนเนค|จำกัด|มหาชน,,TRP-F.BK,true,true,verified_set_public_listing_partial,F,TRP-F,set_public_stock_list_api
TRP.BK,TRP,Aesthetic Connect Public Company Limited,บริษัท เอสเตติก คอนเนค จำกัด (มหาชน),stock,mai,Thailand,Unclassified,Services,Thailand,THB,TRP|Aesthetic Connect Public Company Limited|Aesthetic Connect|บริษัท เอสเตติก คอนเนค จำกัด (มหาชน)|เอสเตติกคอนเนค|บริษัท|เอสเตติก|คอนเนค|จำกัด|มหาชน,,TRP.BK,true,true,verified_set_public_listing_partial,S,TRP,set_public_stock_list_api
TRT-F.BK,TRT-F,TIRATHAI PUBLIC COMPANY LIMITED,บริษัท ถิรไทย จำกัด (มหาชน),foreign_stock,mai,Thailand,Unclassified,Industrials,Thailand,THB,TRT-F|TRT|TIRATHAI PUBLIC COMPANY LIMITED|TIRATHAI|บริษัท ถิรไทย จำกัด (มหาชน)|ถิรไทย|บริษัท|จำกัด|มหาชน,,TRT-F.BK,true,true,verified_set_public_listing_partial,F,TRT-F,set_public_stock_list_api
TRT.BK,TRT,TIRATHAI PUBLIC COMPANY LIMITED,บริษัท ถิรไทย จำกัด (มหาชน),stock,mai,Thailand,Unclassified,Industrials,Thailand,THB,TRT|TIRATHAI PUBLIC COMPANY LIMITED|TIRATHAI|บริษัท ถิรไทย จำกัด (มหาชน)|ถิรไทย|บริษัท|จำกัด|มหาชน,,TRT.BK,true,true,verified_set_public_listing_partial,S,TRT,set_public_stock_list_api
TRU-F.BK,TRU-F,THAI RUNG UNION CAR PUBLIC COMPANY LIMITED,บริษัท ไทยรุ่งยูเนียนคาร์ จำกัด (มหาชน),foreign_stock,SET,Thailand,Automotive,Industrials,Thailand,THB,TRU-F|TRU|THAI RUNG UNION CAR PUBLIC COMPANY LIMITED|THAI RUNG UNION CAR|บริษัท ไทยรุ่งยูเนียนคาร์ จำกัด (มหาชน)|ไทยรุ่งยูเนียนคาร์|บริษัท|จำกัด|มหาชน,,TRU-F.BK,true,true,verified_set_public_listing_partial,F,TRU-F,set_public_stock_list_api
TRU.BK,TRU,THAI RUNG UNION CAR PUBLIC COMPANY LIMITED,บริษัท ไทยรุ่งยูเนียนคาร์ จำกัด (มหาชน),stock,SET,Thailand,Automotive,Industrials,Thailand,THB,TRU|THAI RUNG UNION CAR PUBLIC COMPANY LIMITED|THAI RUNG UNION CAR|บริษัท ไทยรุ่งยูเนียนคาร์ จำกัด (มหาชน)|ไทยรุ่งยูเนียนคาร์|บริษัท|จำกัด|มหาชน,,TRU.BK,true,true,verified_set_public_listing_partial,S,TRU,set_public_stock_list_api
TRUBB-F.BK,TRUBB-F,THAI RUBBER LATEX GROUP PUBLIC COMPANY LIMITED,บริษัท ไทยรับเบอร์ลาเท็คซ์กรุ๊ป จำกัด (มหาชน),foreign_stock,SET,Thailand,Agribusiness,Agro & Food Industry,Thailand,THB,TRUBB-F|TRUBB|THAI RUBBER LATEX GROUP PUBLIC COMPANY LIMITED|THAI RUBBER LATEX GROUP|บริษัท ไทยรับเบอร์ลาเท็คซ์กรุ๊ป จำกัด (มหาชน)|ไทยรับเบอร์ลาเท็คซ์กรุ๊ป|บริษัท|จำกัด|มหาชน|T-RUBB-F,,TRUBB-F.BK,true,true,verified_set_public_listing_partial,F,TRUBB-F,set_public_stock_list_api
TRUBB.BK,TRUBB,THAI RUBBER LATEX GROUP PUBLIC COMPANY LIMITED,บริษัท ไทยรับเบอร์ลาเท็คซ์กรุ๊ป จำกัด (มหาชน),stock,SET,Thailand,Agribusiness,Agro & Food Industry,Thailand,THB,TRUBB|THAI RUBBER LATEX GROUP PUBLIC COMPANY LIMITED|THAI RUBBER LATEX GROUP|บริษัท ไทยรับเบอร์ลาเท็คซ์กรุ๊ป จำกัด (มหาชน)|ไทยรับเบอร์ลาเท็คซ์กรุ๊ป|บริษัท|จำกัด|มหาชน|T-RUBB,,TRUBB.BK,true,true,verified_set_public_listing_partial,S,TRUBB,set_public_stock_list_api
TRUE-F.BK,TRUE-F,TRUE CORPORATION PUBLIC COMPANY LIMITED,บริษัท ทรู คอร์ปอเรชั่น จำกัด (มหาชน),foreign_stock,SET,Thailand,Information & Communication Technology,Technology,Thailand,THB,TRUE-F|TRUE|TRUE CORPORATION PUBLIC COMPANY LIMITED|TRUE CORPORATION|บริษัท ทรู คอร์ปอเรชั่น จำกัด (มหาชน)|ทรูคอร์ปอเรชั่น|บริษัท|ทรู|คอร์ปอเรชั่น|จำกัด|มหาชน,,TRUE-F.BK,true,true,verified_set_public_listing_partial,F,TRUE-F,set_public_stock_list_api
TRUE.BK,TRUE,TRUE CORPORATION PUBLIC COMPANY LIMITED,บริษัท ทรู คอร์ปอเรชั่น จำกัด (มหาชน),stock,SET,Thailand,Information & Communication Technology,Technology,Thailand,THB,TRUE|TRUE CORPORATION PUBLIC COMPANY LIMITED|TRUE CORPORATION|บริษัท ทรู คอร์ปอเรชั่น จำกัด (มหาชน)|ทรูคอร์ปอเรชั่น|บริษัท|ทรู|คอร์ปอเรชั่น|จำกัด|มหาชน,,TRUE.BK,true,true,verified_set_public_listing_partial,S,TRUE,set_public_stock_list_api
TRV-F.BK,TRV-F,T.R.V. RUBBER PRODUCTS PUBLIC COMPANY LIMITED,บริษัท ที.อาร์.วี. รับเบอร์ โปรดักส์ จำกัด (มหาชน),foreign_stock,mai,Thailand,Unclassified,Industrials,Thailand,THB,TRV-F|TRV|T.R.V. RUBBER PRODUCTS PUBLIC COMPANY LIMITED|T.R.V. RUBBER PRODUCTS|บริษัท ที.อาร์.วี. รับเบอร์ โปรดักส์ จำกัด (มหาชน)|ที.อาร์.วี.รับเบอร์โปรดักส์|บริษัท|อาร์|รับเบอร์|โปรดักส์|จำกัด|มหาชน,,TRV-F.BK,true,true,verified_set_public_listing_partial,F,TRV-F,set_public_stock_list_api
TRV.BK,TRV,T.R.V. RUBBER PRODUCTS PUBLIC COMPANY LIMITED,บริษัท ที.อาร์.วี. รับเบอร์ โปรดักส์ จำกัด (มหาชน),stock,mai,Thailand,Unclassified,Industrials,Thailand,THB,TRV|T.R.V. RUBBER PRODUCTS PUBLIC COMPANY LIMITED|T.R.V. RUBBER PRODUCTS|บริษัท ที.อาร์.วี. รับเบอร์ โปรดักส์ จำกัด (มหาชน)|ที.อาร์.วี.รับเบอร์โปรดักส์|บริษัท|อาร์|รับเบอร์|โปรดักส์|จำกัด|มหาชน,,TRV.BK,true,true,verified_set_public_listing_partial,S,TRV,set_public_stock_list_api
TSC-F.BK,TSC-F,THAI STEEL CABLE PUBLIC COMPANY LIMITED,บริษัท ไทยสตีลเคเบิล จำกัด (มหาชน),foreign_stock,SET,Thailand,Automotive,Industrials,Thailand,THB,TSC-F|TSC|THAI STEEL CABLE PUBLIC COMPANY LIMITED|THAI STEEL CABLE|บริษัท ไทยสตีลเคเบิล จำกัด (มหาชน)|ไทยสตีลเคเบิล|บริษัท|จำกัด|มหาชน,,TSC-F.BK,true,true,verified_set_public_listing_partial,F,TSC-F,set_public_stock_list_api
TSC.BK,TSC,THAI STEEL CABLE PUBLIC COMPANY LIMITED,บริษัท ไทยสตีลเคเบิล จำกัด (มหาชน),stock,SET,Thailand,Automotive,Industrials,Thailand,THB,TSC|THAI STEEL CABLE PUBLIC COMPANY LIMITED|THAI STEEL CABLE|บริษัท ไทยสตีลเคเบิล จำกัด (มหาชน)|ไทยสตีลเคเบิล|บริษัท|จำกัด|มหาชน,,TSC.BK,true,true,verified_set_public_listing_partial,S,TSC,set_public_stock_list_api
TSE-F.BK,TSE-F,THAI SOLAR ENERGY PUBLIC COMPANY LIMITED,บริษัท ไทย โซล่าร์ เอ็นเนอร์ยี่ จำกัด (มหาชน),foreign_stock,SET,Thailand,Energy & Utilities,Resources,Thailand,THB,TSE-F|TSE|THAI SOLAR ENERGY PUBLIC COMPANY LIMITED|THAI SOLAR ENERGY|บริษัท ไทย โซล่าร์ เอ็นเนอร์ยี่ จำกัด (มหาชน)|ไทยโซล่าร์เอ็นเนอร์ยี่|บริษัท|ไทย|โซล่าร์|เอ็นเนอร์ยี่|จำกัด|มหาชน,,TSE-F.BK,true,true,verified_set_public_listing_partial,F,TSE-F,set_public_stock_list_api
TSE.BK,TSE,THAI SOLAR ENERGY PUBLIC COMPANY LIMITED,บริษัท ไทย โซล่าร์ เอ็นเนอร์ยี่ จำกัด (มหาชน),stock,SET,Thailand,Energy & Utilities,Resources,Thailand,THB,TSE|THAI SOLAR ENERGY PUBLIC COMPANY LIMITED|THAI SOLAR ENERGY|บริษัท ไทย โซล่าร์ เอ็นเนอร์ยี่ จำกัด (มหาชน)|ไทยโซล่าร์เอ็นเนอร์ยี่|บริษัท|ไทย|โซล่าร์|เอ็นเนอร์ยี่|จำกัด|มหาชน,,TSE.BK,true,true,verified_set_public_listing_partial,S,TSE,set_public_stock_list_api
